Gene	Chip2_1cell_A3	Chip2_1cell_B3	Chip2_1cell_A4	Chip2_1cell_B4	Chip2_1cell_A5	Chip2_1cell_B5	Chip2_1cell_A6	Chip2_1cell_B6	Chip2_3cells_A7	Chip2_3cells_B7	Chip2_3cells_A8	Chip2_3cells_B8	Chip2_3cells_A9	Chip2_3cells_B9	Chip2_11cells_A10	Chip2_11cells_B10	Chip2_11cells_A11	Chip2_11cells_B11	Chip2_11cells_A12	Chip2_11cells_B12
Iglv2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm25762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lamp3	0	1	0	6	0	0	7	8	0	1	0	11	2	0	3	0	3	0	3	4
B3gnt5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A930003A15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Klhl6	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	7	0	0	0	0
Klhl24	0	0	1	0	0	146	1	4311	0	0	0	1	4	132	36	9	1586	339	61	2
Yeats2	0	1066	1467	2694	464	2012	3033	181	1072	2226	1411	2127	1621	1910	1358	2679	1740	2590	2819	1773
Map6d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parl	0	1303	3220	3521	0	751	0	0	539	1554	3278	2140	1545	1929	928	1401	891	2005	1605	1225
Cyp2ab1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Abcc5	0	2	3	3	14	298	1	0	209	285	1056	19	5	1	55	122	292	175	849	282
Gm41432	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0
Eif2b5	0	0	0	827	0	0	0	0	207	451	1842	640	88	0	79	345	707	486	801	0
Gm16618	0	0	8	5	0	50	0	0	0	1	0	2	14	0	71	23	0	1	24	3
Dvl3	0	0	0	0	0	114	0	1	4	344	0	15	0	4	124	73	0	111	187	186
Ap2m1	0	6520	6016	15672	0	7150	5415	1994	4443	10652	7533	12921	4041	5828	4075	8465	10486	4454	7377	3022
Abcf3	0	0	1	0	0	0	334	0	455	532	1	0	0	0	256	458	997	283	469	344
Gm35685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa5b2	0	0	0	0	0	0	1	95	0	8	0	1	0	8	0	0	0	0	0	4
Mir1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alg3	0	0	0	0	0	356	0	0	0	274	809	430	316	795	0	318	368	265	587	546
Eef1akmt4-ece2	0	0	0	0	0	286	0	0	77	4	0	2	45	0	173	80	0	41	25	224
Eef1akmt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camk2n2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ece2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psmd2	0	11250	4659	11354	268	3220	4655	423	1483	3328	3441	5803	3394	6031	604	3147	4744	2586	3381	660
Eif4g1	0	0	0	1526	125	5	622	105	1457	936	22	276	712	769	125	785	993	228	892	769
Snord66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam131a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clcn2	0	0	0	0	0	0	0	0	0	0	59	0	0	0	76	0	0	243	0	0
Polr2h	0	658	1530	838	543	590	0	0	1007	312	663	950	1920	525	295	1106	741	149	793	1049
Thpo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
Chrd	0	0	0	0	0	0	0	0	0	0	1156	0	0	0	0	0	0	0	0	0
Gm22741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teddm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ephb3	0	0	37	0	0	0	0	0	0	0	171	0	260	0	1	5	0	15	75	2
Gm16863	0	0	0	0	0	7	0	0	0	0	0	0	0	11	4	0	0	0	1	0
Mir7680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568257	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Gm36224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568258	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vps8	0	0	1	0	0	0	0	0	0	1	0	0	619	9	84	94	0	49	248	0
LOC108168286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510009E07Rik	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	8	2	1
Ehhadh	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	51	0	2	0	3
1300002E11Rik	0	495	979	0	0	316	0	0	0	237	726	239	168	0	222	362	409	0	75	0
Map3k13	0	74	62	154	107	120	65	53	114	134	113	148	114	102	68	153	100	68	142	90
Gm26744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem41a	0	0	0	0	0	453	0	0	206	374	1417	285	733	1224	144	4	0	0	0	310
Liph	0	0	0	1	1	5	5	1	3	1	1	0	0	155	1	0	2	19	137	1
Senp2	0	1	1	1	2686	95	2	2	75	0	2	124	8	0	73	761	5	105	277	194
Igf2bp2	0	30	39	1285	9	1207	22	41	639	3	818	507	168	84	14	452	625	611	373	328
Gm25810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tra2b	0	0	1	4543	2100	3321	0	0	2042	1207	2	3660	2176	2436	744	2370	960	1396	2805	1465
Etv5	0	5	4	20	11	7	23	5	0	5	257	8	3	15	10	12	11	153	57	17
Dgkg	1	1	55	4	49	8	1	4	3	16	4	14	9	27	9	15	28	9	14	15
9230117E06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir8095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crygs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbccd1	0	0	0	1832	0	1239	0	0	0	1611	1	1081	533	0	355	190	406	120	299	0
Dnajb11	0	8328	0	4183	2023	3390	11270	457	948	2239	4824	4295	2096	1974	2229	3016	4622	4305	3824	2247
Gm30505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ahsg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fetub	0	0	16	6	5	2	7	1	11	226	22	3	3	9	11	4	6	7	3	13
Hrg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kng2	0	0	1	0	1	1	0	0	2	0	2	2	0	1	2	1	3	5	6	4
Kng1	0	1	0	0	1	1	2	0	1	0	29	24	0	1	0	3	1	264	3	21
Gm30693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4a2	0	0	0	3135	0	2389	3118	1	0	901	2128	2075	690	457	1317	1443	2295	509	1787	1612
Snord2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115488690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115488689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115488691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rfc4	0	0	5166	899	1706	2750	0	0	485	604	0	242	1328	446	545	589	383	517	1403	0
Adipoq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C730014E05Rik	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
BC106179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6gal1	0	29	1	126	0	193	1	2049	234	1	1	2	6	273	11	154	3	749	80	14
LOC118568259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Masp1	0	1647	0	1	0	0	0	0	0	0	902	99	270	143	150	91	247	1	0	185
Rtp4	0	774	0	0	0	0	0	0	0	926	0	140	236	506	0	296	841	1	93	384
Gm31430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sst	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bcl6	0	0	0	0	0	39	0	20	0	63	98	0	0	11	0	5	0	9	226	8
Gm46545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm38456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	102
Lppos	0	0	0	0	82	258	0	0	45	0	262	31	128	3	41	316	172	351	123	214
Lpp	0	666	530	4614	15	3786	477	238	118	1139	465	2340	504	1626	539	1342	2189	1004	4177	958
Gm24440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir28a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm52245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A230028O05Rik	0	0	0	0	0	37	0	0	0	0	0	0	16	0	34	0	209	49	3	0
Gm41435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tprg	0	0	0	0	0	973	0	0	0	0	0	86	0	0	0	134	466	182	47	301
Trp63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm24928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3h2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm41436	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	13	1	0
Cldn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cldn16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1rap	0	1	0	1	4	1135	1	0	1	0	2	0	1	2	1	1	7	4	555	2
Gm20319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gmnc	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ostn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280
Gm32312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uts2b	0	0	1	1	8	3	1	1	1	8	2	4	3	0	0	7	6	7	7	9
Ccdc50	0	0	0	0	0	215	89	0	1849	806	356	351	1251	1724	367	975	1463	361	559	639
Gm32356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10823	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Fgf12	0	0	0	3	0	0	0	0	5	0	0	1	0	0	7	0	2	12	0	1
Gm52250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mb21d2	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	249	0	0	2	104
Plaat1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Atp13a5	0	0	1	1	1	0	1	0	2	0	1	3	0	0	0	1	0	5	2	3
Atp13a4	0	0	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	1	0	1
Opa1	0	0	0	4134	74	330	878	0	644	1572	0	358	0	925	15	855	8	425	443	1
Gm32740	0	0	0	1	0	49	0	0	2	0	0	0	0	1	1	0	0	0	1	0
Gm46567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm52263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1968	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0
Gm32796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4632428C04Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9030404E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hes1	0	38	0	0	101	1179	50	0	118	43	84	62	253	183	230	158	101	259	738	314
Gm32998	0	0	0	0	63	2	0	0	0	0	1	0	122	0	81	0	0	294	0	217
Gm26562	0	0	0	0	0	276	0	0	0	0	568	0	327	0	167	0	0	0	70	205
1700025H01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Lrrc15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Gp5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp13a3	0	344	58	3	12	131	18	1	25	912	207	1104	20	1544	992	248	681	147	1001	31
Tmem44	1	0	0	1	316	2	2	0	0	0	0	5	1	0	5	1	22	2	96	18
Gm52252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lsg1	0	0	0	0	873	692	957	0	197	3	447	1009	0	1	210	82	481	135	82	0
Fam43a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0
LOC118568266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46565	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Xxylt1	0	0	0	50	10	1	1	3	2	0	0	2	0	1	3	0	0	101	1	26
Gm15742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acap2	0	0	987	75	1	8	3140	0	377	0	0	4	67	219	347	730	949	479	818	333
Gm52237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r2	0	3639	2384	1455	1447	5943	1758	1	1243	4041	1416	3284	5891	1522	1576	3185	577	1339	3073	1658
LOC118568267	0	0	0	0	0	0	0	0	4	0	0	0	195	42	10	0	0	28	0	0
Apod	3	608	29	62	95	333	8	12	16	17	84	157	70	72	36	55	119	351	98	162
AV205837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bdh1	0	1	2	4	0	0	0	0	0	0	0	0	0	49	55	2	0	4	1	0
Gm15743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34032	0	3	0	1	5	13	1	0	4	19	26	9	8	5	1	17	23	14	4	4
Gm52238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34256	0	0	0	0	0	11	0	0	0	95	0	0	0	0	303	2	0	129	0	0
Gm536	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	30	25	0	0
LOC115488702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dlg1	1	4	15	2331	41	103	1	8	733	787	1611	734	15	3	1166	252	1240	611	733	17
Gm24879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meltf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm52243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pigz	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	6	0	0	1	0
0610012G03Rik	0	382	1343	86	236	343	0	47	1356	603	2529	1050	2359	1897	935	1881	2688	930	2232	2628
Ncbp2	0	4262	843	2	10	909	4	3026	1281	1252	2618	982	1798	370	988	1383	1271	1769	2710	1275
Senp5	0	707	24	97	336	1552	260	19	38	156	64	80	1002	824	356	204	68	303	943	502
Pak2	0	1816	840	6	2	6	4445	3	6	1062	185	144	1044	1315	396	306	2	333	1276	832
Gm26419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pigx	0	0	0	1230	0	434	0	1652	0	765	251	513	335	0	420	269	47	206	657	754
Cep19	2	0	0	2	2	4	0	6	904	486	939	113	573	597	460	719	5	490	1092	8
Nrros	0	3	1	0	1	78	0	63	1	2	0	23	15	1	2	1	9	5	6	17
Bex6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo45	0	0	0	0	0	0	0	0	0	0	0	271	0	0	2	139	0	0	394	0
Gm25848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr53	0	485	0	0	0	1152	489	1917	255	57	0	134	0	1	0	48	260	4	126	5
Mir1946a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smco1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf168	0	457	0	0	0	502	0	0	0	0	0	200	892	555	174	30	0	124	239	281
Ubxn7	0	2	1	6	1	3	1	0	0	3	23	575	453	0	170	313	3	55	697	21
Tm4sf19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20056	0	104	0	19	0	0	163	0	0	74	79	9	0	39	18	21	56	11	27	36
LOC118568269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0
Tctex1d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcyt1a	0	0	0	0	1697	1	2128	0	1018	316	1	364	1788	277	517	964	505	1	882	391
Slc51a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zdhhc19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tfrc	0	2	4752	5343	1	4	2	29	1	421	1256	1447	53	3	349	472	736	599	1678	662
Tnk2	0	4	3	2	3	12	0	3	13	0	0	3	796	12	20	142	0	3	18	0
Tnk2os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Smbd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubcn	0	0	0	0	0	0	0	0	18	350	0	176	0	79	0	26	55	245	3	17
Fyttd1	0	0	0	0	10	0	0	0	1465	591	5	2396	3238	1451	442	1318	1068	894	1387	895
Lrch3	0	0	0	0	1	0	0	0	145	0	0	0	0	0	0	1	0	1	451	15
n-R5s33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iqcg	0	17	7	15	33	111	8	9	14	3	11	20	28	15	24	72	27	56	12	118
Rpl35a	0	897	128	1264	634	807	386	266	533	720	464	979	1411	753	489	994	1316	978	1183	1009
Lmln	0	10	0	6	0	1	2	3	11	21	4	16	325	13	21	11	7	195	12	24
Mir1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118568271	0	2	70	3	1	2	0	0	0	1	0	1	0	1	0	2	1	5	6	3
Osbpl11	0	0	4	2045	4	5	0	0	1	1011	0	385	2	1	88	5	452	270	6	4
Snx4	0	3	2	6	1952	17	3392	1	1314	1320	1232	1726	2	439	153	393	352	964	775	13
1700007L15Rik	0	0	0	408	910	5096	0	0	341	332	537	238	220	910	457	94	399	1186	274	457
Zfp148	0	1422	5	1026	48	375	981	8	494	783	2435	250	51	306	361	408	405	691	1869	556
Slc12a8	0	0	0	0	53	59	0	0	0	0	2	4	140	10	0	119	0	336	1	255
Heg1	0	0	2	2	4	4	1	0	102	200	1	87	426	0	18	367	7	82	501	698
Gm15658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc13	0	196	287	353	512	333	285	1943	133	30	69	457	363	200	134	399	148	465	94	392
Itgb5	0	2	40	2814	826	1192	9	386	91	417	20	104	664	595	154	259	485	236	663	596
Umps	0	0	2622	2982	70	355	0	0	552	921	1819	1487	1801	0	255	959	1324	984	740	174
Kalrn	0	248	95	445	288	266	229	199	131	119	282	371	210	179	494	368	423	262	760	282
Gm41448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ropn1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	16	1	0	0	0
Gm35150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc14	0	0	0	0	0	1	0	0	87	0	0	0	1	0	0	0	0	9	0	2
Mylk	8	112	1711	15	172	14	0	0	146	131	440	364	35	6	1	57	17	582	66	413
LOC118568272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700119H24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E130310I04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC105246106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hacd2	0	2642	0	2948	1286	1445	0	0	242	953	2151	1603	1816	1102	245	1476	767	1158	1598	1285
LOC118568273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adcy5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sec22a	0	1791	0	0	0	0	2684	1	1048	373	0	483	0	0	0	462	3067	289	767	551
Gm25079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdia5	0	2	0	4	0	0	0	171	867	456	1068	1218	173	814	118	643	671	329	419	0
1600019K03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0
Sema5b	0	40	9	24	19	18	22	11	21	13	17	22	12	17	30	32	20	17	23	23
Slc49a4	0	0	0	0	0	0	1	0	0	0	406	6	183	79	0	26	257	166	453	371
Gm25967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hspbap1	0	0	0	0	0	0	0	0	0	0	723	128	275	0	0	269	855	442	0	1
Parp14	1	83	107	163	245	115	362	191	7	408	96	167	148	134	4	191	123	224	336	239
Dtx3l	0	0	0	0	0	1027	0	0	0	0	0	0	0	0	272	0	0	223	0	277
Parp9	0	2	2	4	8	1	1	0	2	0	0	365	2	1	2	110	4	226	133	53
Gm15564	0	47	48	45	29	30	19	42	1	20	64	23	51	83	1	36	30	49	100	58
Kpna1	0	2302	19	25	7	54	278	13	82	13	10	205	767	103	111	96	1253	762	825	398
Wdr5b	0	0	0	0	0	0	0	0	0	0	1118	0	141	0	0	189	0	0	29	0
